Ensemble_id	GO_Term	type	desc
ENSCAFG00000026889.2	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00000026889.2	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845011387.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845011387.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845016374.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845016374.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845016374.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845016374.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845016374.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845015731.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845015731.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845001267.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845001267.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845001267.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845001267.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845001267.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845012568.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845012568.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845027340.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845027340.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845027340.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845027340.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845027340.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845025178.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845025178.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00000054842.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00000054842.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00000054842.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00000054842.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00000054842.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845016211.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845016211.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845018167.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845018167.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845018167.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845018167.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845018167.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845019270.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845019270.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845023774.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845023774.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845023774.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845023774.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845023774.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845018351.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845018351.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845018351.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845018351.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845018351.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845029553.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845029553.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845029553.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845029553.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845029553.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030008805.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030008805.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030008805.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030008805.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030008805.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030021074.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030021074.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030021074.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030021074.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030021074.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845027816.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845027816.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845027816.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845027816.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845027816.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845016160.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845016160.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845016160.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845016160.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845016160.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040012727.1	GO:0030627	molecular_function	pre-mRNA 5'-splice site binding
ENSCAFG00040012727.1	GO:0000395	biological_process	mRNA 5'-splice site recognition
ENSCAFG00040012727.1	GO:0005685	cellular_component	U1 snRNP
ENSCAFG00845022437.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845022437.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845022437.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845022437.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845022437.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845014037.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845014037.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845014037.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845014037.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845014037.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845004210.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845004210.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845028868.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845028868.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845028868.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845016802.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845016802.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845016802.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845016802.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845016802.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040020892.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040020892.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040020892.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040020892.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040020892.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845010831.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845010831.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845001632.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845001632.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845001632.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845001632.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845001632.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845015992.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845015992.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845015992.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845015992.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845015992.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030024248.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00030024248.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00030024248.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845027967.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845027967.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845027967.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845027967.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845027967.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845029310.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845029310.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845029310.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845029310.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845029310.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845014523.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845014523.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845014523.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845014523.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845014523.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845000252.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845000252.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845000252.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845000252.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845000252.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845028329.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845028329.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845028329.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845028329.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845028329.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845029198.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845029198.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845029198.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845029198.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845029198.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845009337.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845009337.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845015671.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845015671.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845026269.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845026269.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845026269.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845026269.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845026269.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845022541.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845022541.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845022541.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845022541.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845022541.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845015222.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845015222.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845015222.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845015222.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845015222.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845013166.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845013166.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845013166.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845013166.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845013166.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845010674.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845010674.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845010674.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845010674.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845010674.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845027690.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845027690.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845027690.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845027690.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845027690.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845000476.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845000476.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845000476.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845000476.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845000476.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030000292.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00030000292.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030000292.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030000292.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00030000292.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845006357.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845006357.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845006357.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845006357.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845006357.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845012584.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845012584.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845012584.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845012584.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845012584.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845018452.1	GO:0004526	molecular_function	ribonuclease P activity
ENSCAFG00845018452.1	GO:0008033	biological_process	tRNA processing
ENSCAFG00845018452.1	GO:0030677	cellular_component	ribonuclease P complex
ENSCAFG00845014741.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845014741.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845012782.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845012782.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845026472.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845026472.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845017932.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845017932.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845017932.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845017932.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845017932.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845020080.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845020080.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845023370.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845023370.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845023370.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845023370.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845023370.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845020913.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845020913.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845020913.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845020913.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845020913.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845005183.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845005183.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845002280.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845002280.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845002280.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845002280.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845002280.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845022849.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845022849.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845011137.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845011137.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845011137.1	GO:0015030	cellular_component	Cajal body
ENSCAFG00845010662.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845010662.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845003820.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845003820.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845003820.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845003820.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845003820.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845007410.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845007410.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845007410.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845005194.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845005194.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845026014.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845026014.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845014029.1	GO:0030621	molecular_function	U4 snRNA binding
